계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
사업체,1970,288,195. 시도별 법인사업체수(자본규모) 및 자본금액,XIV. 도소매업,전체,전국,ko,0,0.4148,1 269,1269,1.0,,전 국 1 269 488 124 41 104
사업체,1970,288,195. 시도별 법인사업체수(자본규모) 및 자본금액,XIV. 도소매업,전체,전국,ko,1,0.5216,488,488,1.0,,전 국 1 269 488 124 41 104
사업체,1970,288,195. 시도별 법인사업체수(자본규모) 및 자본금액,XIV. 도소매업,전체,전국,ko,2,0.616,124,124,1.0,,전 국 1 269 488 124 41 104
사업체,1970,288,195. 시도별 법인사업체수(자본규모) 및 자본금액,XIV. 도소매업,전체,전국,ko,3,0.7166,41,41,0.3,저신뢰,전 국 1 269 488 124 41 104
사업체,1970,288,195. 시도별 법인사업체수(자본규모) 및 자본금액,XIV. 도소매업,전체,전국,ko,4,0.8029,104,104,1.0,,전 국 1 269 488 124 41 104
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,산 업,전국,col-ko,0,0.3368,676 609,676609,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 산 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,산 업,광주,col-ko,0,0.8172,40 752,40752,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 산 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,산 업,경기,col-ko,0,0.9168,185 646,185646,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 산 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,농업 •수렵업•임업및어업,서울,col-ko,0,0.4343,71,71,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 농업 •수렵업•임업및어업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,농업 •수렵업•임업및어업,인천,col-ko,0,0.7228,1,1,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 농업 •수렵업•임업및어업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,멉 및 수렵,서울,col-ko,0,0.4343,23,23,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 멉 및 수렵
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,서울,col-ko,0,0.4343,4,4,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,업,서울,col-ko,0,0.4343,44,44,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,광 업,서울,col-ko,0,0.4343,304,304,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 광 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,광 업,부산,col-ko,0,0.5287,21,21,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 광 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,광 업,대구,col-ko,0,0.6253,9,9,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 광 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,광 업,인천,col-ko,0,0.7228,24,24,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 광 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,광 업,경기,col-ko,0,0.9168,298,298,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 광 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,텃,서울,col-ko,0,0.4343,44,44,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 텃
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,92,92,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,부산,col-ko,0,0.5287,3,3,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,30!,대구,col-ko,0,0.6253,9,9,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 30!
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,제 업,전국,col-ko,0,0.3368,218 952,218952,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 제 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,91 463,91463,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,섬 유 의 복 가 죽 산,전국,col-ko,0,0.3368,75 864,75864,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 섬 유 의 복 가 죽 산
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,26 147,26147,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,23 70,2370,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,9 493,9493,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,석탄제품제외,전국,col-ko,0,0.3368,7 238,7238,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 석탄제품제외
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,제1차 . 업,전국,col-ko,0,0.3368,1 880,1880,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 제1차 . 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,제1차 . 업,서울,col-ko,0,0.4343,681,681,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 제1차 . 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,제1차 . 업,광주,col-ko,0,0.8172,13,13,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 제1차 . 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,제1차 . 업,경기,col-ko,0,0.9168,374,374,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 제1차 . 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,조 업,전국,col-ko,0,0.3368,18 101,18101,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 조 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,전기.가스 및수도사업,전국,col-ko,0,0.3368,971,971,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 전기.가스 및수도사업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,전기.가스 및수도사업,인천,col-ko,0,0.7228,23,23,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 전기.가스 및수도사업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,전기.가스 및수도사업,경기,col-ko,0,0.9168,128,128,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 전기.가스 및수도사업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,"젓기 가도스 및추기영 a⅞u ㄿ""",경기,col-ko,0,0.9168,109,109,1.0,전치,"[전치] 3. 산업중분류 및 시•도별 사업체수 | 젓기 가도스 및추기영 a⅞u ㄿ"""
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,I01,경기,col-ko,0,0.9168,19,19,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | I01
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,건 설 업,전국,col-ko,0,0.3368,23 384,23384,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 건 설 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,건별 설 업업,전국,col-ko,0,0.3368,5 353,5353,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 건별 설 업업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,전 건 설,전국,col-ko,0,0.3368,38 033,38033,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 전 건 설
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,도 •소매및 음식숙박업 I 005 333 ×83 395,부산,col-ko,0,0.5287,96 164,96164,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 도 •소매및 음식숙박업 I 005 333 ×83 395
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,도 매 업,전국,col-ko,0,0.3368,78 736,78736,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 도 매 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,도 매 업,부산,col-ko,0,0.5287,8 328,8328,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 도 매 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,소 매 업,전국,col-ko,0,0.3368,637 762,637762,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 소 매 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,음 식 및 숙 박 업 288 B33,부산,col-ko,0,0.5287,29 392,29392,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 음 식 및 숙 박 업 288 B33
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,운수•창고 및 통신업,전국,col-ko,0,0.3368,22 401,22401,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 운수•창고 및 통신업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,운수•창고 및 통신업,서울,col-ko,0,0.4343,4 388,4388,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 운수•창고 및 통신업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,운수•창고 및 통신업,부산,col-ko,0,0.5287,2 186,2186,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 운수•창고 및 통신업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,옳수 및 신창교역,전국,col-ko,0,0.3368,2 022,2022,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 옳수 및 신창교역
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,옳수 및 신창교역,서울,col-ko,0,0.4343,4 315,4315,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 옳수 및 신창교역
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,옳수 및 신창교역,부산,col-ko,0,0.5287,2 145,2145,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 옳수 및 신창교역
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,로 379 ⅞e 4로,대구,col-ko,0,0.6253,32,32,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 로 379 ⅞e 4로
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,로 379 ⅞e 4로,경기,col-ko,0,0.9168,163,163,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 로 379 ⅞e 4로
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금융 • 보험 • 부동산 및 용역법,전국,col-ko,0,0.3368,80 020,80020,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금융 • 보험 • 부동산 및 용역법
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금융 • 보험 • 부동산 및 용역법,서울,col-ko,0,0.4343,32 687,32687,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금융 • 보험 • 부동산 및 용역법
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금융 • 보험 • 부동산 및 용역법,부산,col-ko,0,0.5287,6 237,6237,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금융 • 보험 • 부동산 및 용역법
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금 융험 업 ¾1 262,서울,col-ko,0,0.4343,2 880,2880,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금 융험 업 ¾1 262
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금 융험 업 ¾1 262,부산,col-ko,0,0.5287,916,916,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금 융험 업 ¾1 262
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,금 융험 업 ¾1 262,경기,col-ko,0,0.9168,957,957,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 금 융험 업 ¾1 262
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,보 업업업 • 325 I 800,부산,col-ko,0,0.5287,526,526,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 보 업업업 • 325 I 800
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,보 업업업 • 325 I 800,경기,col-ko,0,0.9168,618,618,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 보 업업업 • 325 I 800
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,부 동 산 $5 909,서울,col-ko,0,0.4343,21 063,21063,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 부 동 산 $5 909
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,부 동 산 $5 909,부산,col-ko,0,0.5287,2 926,2926,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 부 동 산 $5 909
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,용 역 27 £74,서울,col-ko,0,0.4343,6 944,6944,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 용 역 27 £74
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,용 역 27 £74,부산,col-ko,0,0.5287,3 869,3869,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 용 역 27 £74
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,사회및개인서비스 업,전국,col-ko,0,0.3368,321 543,321543,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 사회및개인서비스 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,사회및개인서비스 업,부산,col-ko,0,0.5287,22 432,22432,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 사회및개인서비스 업
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,3 030,3030,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,서울,col-ko,0,0.4343,323,323,0.5,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,부산,col-ko,0,0.5287,94,94,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,대구,col-ko,0,0.6253,47,47,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,인천,col-ko,0,0.7228,40,40,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,광주,col-ko,0,0.8172,25,25,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,경기,col-ko,0,0.9168,146,146,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,230 838,230838,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,서울,col-ko,0,0.4343,27 309,27309,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,49,49,1.0,전치,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,서울,col-ko,0,0.4343,15,15,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,부산,col-ko,0,0.5287,4 713,4713,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,전국,col-ko,0,0.3368,160 484,160484,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,232,3. 산업 중분류 및 시ㆍ도별 사업체수,VII. 도ㆍ소매업,?,부산,col-ko,0,0.5287,24 749,24749,0.3,전치|저신뢰,[전치] 3. 산업중분류 및 시•도별 사업체수 | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,충북,col-ko,0,0.1612,52 763,52763,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,충남,col-ko,0,0.2433,108 432,108432,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,전북,col-ko,0,0.3337,72 483,72483,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,전남,col-ko,0,0.4199,96 733,96733,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,경북,col-ko,0,0.5082,108 232,108232,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,경남,col-ko,0,0.5965,129 589,129589,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,강원,col-ko,0,0.0821,38,38,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,충북,col-ko,0,0.1612,2,2,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,전북,col-ko,0,0.3337,57,57,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,경북,col-ko,0,0.5082,116,116,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,경남,col-ko,0,0.5965,63,63,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,?,전남,col-ko,0,0.4199,993,993,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,Fishing · ,충북,col-ko,0,0.1612,135,135,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | Fishing · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,Fishing · 요≤,충남,col-ko,0,0.2433,45,45,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | Fishing · 요≤
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,Fishing · 요≤,전남,col-ko,0,0.4199,26,26,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | Fishing · 요≤
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,Fishing · ,충북,col-ko,0,0.1612,18,18,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | Fishing · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,Fishing · ,전남,col-ko,0,0.4199,4,4,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | Fishing · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,강원,col-ko,0,0.0821,6 590,6590,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,충북,col-ko,0,0.1612,5 869,5869,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,전북,col-ko,0,0.3337,9 419,9419,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,경북,col-ko,0,0.5082,32 837,32837,1.0,전치,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,경남,col-ko,0,0.5965,14 903,14903,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,강원,col-ko,0,0.0821,2179,2179,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,충북,col-ko,0,0.1612,227,227,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,전북,col-ko,0,0.3337,3 112,3112,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,경북,col-ko,0,0.5082,5 356,5356,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,경남,col-ko,0,0.5965,4954,4954,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,강원,col-ko,0,0.0821,1167,1167,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,충북,col-ko,0,0.1612,1 440,1440,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,경북,col-ko,0,0.5082,3 432,3432,0.3,전치|저신뢰,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
사업체,1987,233,3. 산업 중분류 및 시ㆍ도별 사업체수 (계속),VII. 도ㆍ소매업,l0¢ Other mning · ,강원,col-ko,0,0.0821,479,479,0.5,전치,[전치] 3. Number of Establishments by Province and Division of Indu | l0¢ Other mning · 
